resultId,raceId,driverId,constructorId,number_x,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,driverRef,number_y,code,forename,surname,dob,nationality,url
23201,960,18,1,22.0,9,\N,R,21,0,1,\N,\N,\N,0,\N,\N,130,2016,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
23202,960,836,209,94.0,15,\N,R,22,0,0,\N,\N,\N,0,\N,\N,130,2016,wehrlein,94,WEH,Pascal,Wehrlein,1994-10-18,German,http://en.wikipedia.org/wiki/Pascal_Wehrlein
23203,961,3,131,6.0,2,1,1,1,25,53,1:17:28.089,4648089,26,9,1:26.599,240.820,1,2016,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
23204,961,1,131,44.0,1,2,2,2,18,53,+15.070,4663159,27,4,1:26.303,241.646,1,2016,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
23205,961,20,6,5.0,3,3,3,3,15,53,+20.990,4669079,48,5,1:26.310,241.626,1,2016,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
23206,961,8,6,7.0,4,4,4,4,12,53,+27.561,4675650,50,3,1:26.016,242.452,1,2016,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen
23207,961,817,9,3.0,6,5,5,5,10,53,+45.295,4693384,52,2,1:25.919,242.726,1,2016,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo
23208,961,822,3,77.0,5,6,6,6,8,53,+51.015,4699104,46,10,1:26.708,240.517,1,2016,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas
23209,961,830,9,33.0,7,7,7,7,6,53,+54.236,4702325,50,8,1:26.405,241.361,1,2016,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen
23210,961,815,10,11.0,8,8,8,8,4,53,+1:04.954,4713043,40,12,1:26.920,239.930,1,2016,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
23211,961,13,3,19.0,11,9,9,9,2,53,+1:05.617,4713706,50,7,1:26.400,241.375,1,2016,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
23212,961,807,10,27.0,9,10,10,10,1,53,+1:18.656,4726745,40,13,1:26.954,239.837,1,2016,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg
23213,961,154,210,8.0,17,11,11,11,0,52,\N,\N,50,15,1:27.227,239.086,11,2016,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,http://en.wikipedia.org/wiki/Romain_Grosjean
23214,961,18,1,22.0,14,12,12,12,0,52,\N,\N,40,6,1:26.354,241.503,11,2016,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
23215,961,821,210,21.0,10,13,13,13,0,52,\N,\N,42,14,1:27.106,239.418,11,2016,gutierrez,21,GUT,Esteban,Gutiérrez,1991-08-05,Mexican,http://en.wikipedia.org/wiki/Esteban_Guti%C3%A9rrez
23216,961,4,1,14.0,12,14,14,14,0,52,\N,\N,51,1,1:25.340,244.373,11,2016,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
23217,961,832,5,55.0,15,15,15,15,0,52,\N,\N,41,11,1:26.751,240.398,11,2016,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.
23218,961,828,15,9.0,19,16,16,16,0,52,\N,\N,37,19,1:28.552,235.509,11,2016,ericsson,9,ERI,Marcus,Ericsson,1990-09-02,Swedish,http://en.wikipedia.org/wiki/Marcus_Ericsson
23219,961,825,4,20.0,21,17,17,17,0,52,\N,\N,52,16,1:27.618,238.019,11,2016,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen
23220,961,839,209,31.0,22,18,18,18,0,51,\N,\N,51,18,1:28.534,235.556,12,2016,ocon,31,OCO,Esteban,Ocon,1996-09-17,French,http://en.wikipedia.org/wiki/Esteban_Ocon
23221,961,826,5,26.0,16,\N,R,19,0,36,\N,\N,35,17,1:28.037,236.886,84,2016,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat
23222,961,836,209,94.0,13,\N,R,20,0,26,\N,\N,18,20,1:28.723,235.055,44,2016,wehrlein,94,WEH,Pascal,Wehrlein,1994-10-18,German,http://en.wikipedia.org/wiki/Pascal_Wehrlein
23223,961,835,4,30.0,20,\N,R,21,0,7,\N,\N,4,21,1:31.361,228.268,130,2016,jolyon_palmer,30,PAL,Jolyon,Palmer,1991-01-20,British,http://en.wikipedia.org/wiki/Jolyon_Palmer
23224,961,831,15,12.0,18,\N,R,22,0,6,\N,\N,\N,0,\N,\N,130,2016,nasr,12,NAS,Felipe,Nasr,1992-08-21,Brazilian,http://en.wikipedia.org/wiki/Felipe_Nasr
23225,962,3,131,6.0,1,1,1,1,25,61,1:55:48.950,6948950,38,6,1:50.296,165.318,1,2016,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
23226,962,817,9,3.0,2,2,2,2,18,61,+0.488,6949438,49,1,1:47.187,170.113,1,2016,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo
23227,962,1,131,44.0,3,3,3,3,15,61,+8.038,6956988,52,3,1:47.752,169.221,1,2016,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
23228,962,8,6,7.0,5,4,4,4,12,61,+10.219,6959169,51,4,1:48.204,168.515,1,2016,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen
23229,962,20,6,5.0,22,5,5,5,10,61,+27.694,6976644,45,2,1:47.345,169.863,1,2016,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
23230,962,830,9,33.0,4,6,6,6,8,61,+1:11.197,7020147,46,5,1:49.050,167.207,1,2016,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen
23231,962,4,1,14.0,9,7,7,7,6,61,+1:29.198,7038148,49,12,1:51.249,163.902,1,2016,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
23232,962,815,10,11.0,17,8,8,8,4,61,+1:51.062,7060012,34,15,1:51.517,163.508,1,2016,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
23233,962,826,5,26.0,7,9,9,9,2,61,+1:51.557,7060507,39,9,1:50.944,164.353,1,2016,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat
23234,962,825,4,20.0,15,10,10,10,1,61,+1:59.952,7068902,44,8,1:50.858,164.480,1,2016,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen
23235,962,821,210,21.0,13,11,11,11,0,60,\N,\N,39,11,1:51.075,164.159,11,2016,gutierrez,21,GUT,Esteban,Gutiérrez,1991-08-05,Mexican,http://en.wikipedia.org/wiki/Esteban_Guti%C3%A9rrez
23236,962,13,3,19.0,11,12,12,12,0,60,\N,\N,53,14,1:51.455,163.599,11,2016,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
23237,962,831,15,12.0,16,13,13,13,0,60,\N,\N,41,17,1:51.683,163.265,11,2016,nasr,12,NAS,Felipe,Nasr,1992-08-21,Brazilian,http://en.wikipedia.org/wiki/Felipe_Nasr
23238,962,832,5,55.0,6,14,14,14,0,60,\N,\N,56,7,1:50.532,164.965,11,2016,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.
23239,962,835,4,30.0,18,15,15,15,0,60,\N,\N,36,19,1:51.777,163.128,11,2016,jolyon_palmer,30,PAL,Jolyon,Palmer,1991-01-20,British,http://en.wikipedia.org/wiki/Jolyon_Palmer
23240,962,836,209,94.0,19,16,16,16,0,60,\N,\N,40,20,1:52.021,162.773,11,2016,wehrlein,94,WEH,Pascal,Wehrlein,1994-10-18,German,http://en.wikipedia.org/wiki/Pascal_Wehrlein
23241,962,828,15,9.0,14,17,17,17,0,60,\N,\N,27,10,1:50.963,164.325,11,2016,ericsson,9,ERI,Marcus,Ericsson,1990-09-02,Swedish,http://en.wikipedia.org/wiki/Marcus_Ericsson
23242,962,839,209,31.0,21,18,18,18,0,59,\N,\N,47,18,1:51.748,163.170,12,2016,ocon,31,OCO,Esteban,Ocon,1996-09-17,French,http://en.wikipedia.org/wiki/Esteban_Ocon
23243,962,18,1,22.0,12,\N,R,19,0,43,\N,\N,18,16,1:51.631,163.341,23,2016,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
23244,962,822,3,77.0,10,\N,R,20,0,35,\N,\N,17,13,1:51.368,163.727,25,2016,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas
23245,962,807,10,27.0,8,\N,R,21,0,0,\N,\N,\N,0,\N,\N,4,2016,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg
23246,962,154,210,8.0,20,\N,W,22,0,0,\N,\N,\N,0,\N,\N,54,2016,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,http://en.wikipedia.org/wiki/Romain_Grosjean
23247,963,817,9,3.0,4,1,1,1,25,56,1:37:12.776,5832776,44,3,1:37.449,204.771,1,2016,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo
23248,963,830,9,33.0,3,2,2,2,18,56,+2.443,5835219,44,2,1:37.376,204.925,1,2016,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen
23249,963,3,131,6.0,2,3,3,3,15,56,+25.516,5858292,44,1,1:36.424,206.948,1,2016,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
23250,963,8,6,7.0,6,4,4,4,12,56,+28.785,5861561,47,4,1:37.466,204.736,1,2016,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen
23251,963,822,3,77.0,11,5,5,5,10,56,+1:01.582,5894358,53,9,1:39.199,201.159,1,2016,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas
23252,963,815,10,11.0,7,6,6,6,8,56,+1:03.794,5896570,51,11,1:39.328,200.898,1,2016,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
23253,963,4,1,14.0,22,7,7,7,6,56,+1:05.205,5897981,44,6,1:38.291,203.017,1,2016,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
23254,963,807,10,27.0,8,8,8,8,4,56,+1:14.062,5906838,43,5,1:37.793,204.051,1,2016,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg
23255,963,18,1,22.0,9,9,9,9,2,56,+1:21.816,5914592,51,8,1:38.740,202.094,1,2016,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
23256,963,835,4,30.0,19,10,10,10,1,56,+1:35.466,5928242,53,12,1:39.350,200.853,1,2016,jolyon_palmer,30,PAL,Jolyon,Palmer,1991-01-20,British,http://en.wikipedia.org/wiki/Jolyon_Palmer
23257,963,832,5,55.0,16,11,11,11,0,56,+1:38.878,5931654,44,10,1:39.243,201.070,1,2016,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.
23258,963,828,15,9.0,17,12,12,12,0,55,\N,\N,55,14,1:39.781,199.985,11,2016,ericsson,9,ERI,Marcus,Ericsson,1990-09-02,Swedish,http://en.wikipedia.org/wiki/Marcus_Ericsson
23259,963,13,3,19.0,10,13,13,13,0,55,\N,\N,53,16,1:39.920,199.707,11,2016,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
23260,963,826,5,26.0,15,14,14,14,0,55,\N,\N,43,15,1:39.798,199.951,11,2016,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat
23261,963,836,209,94.0,21,15,15,15,0,55,\N,\N,55,13,1:39.653,200.242,11,2016,wehrlein,94,WEH,Pascal,Wehrlein,1994-10-18,German,http://en.wikipedia.org/wiki/Pascal_Wehrlein
23262,963,839,209,31.0,20,16,16,16,0,55,\N,\N,45,18,1:41.467,196.662,11,2016,ocon,31,OCO,Esteban,Ocon,1996-09-17,French,http://en.wikipedia.org/wiki/Esteban_Ocon
23263,963,831,15,12.0,18,\N,R,17,0,46,\N,\N,43,17,1:40.490,198.574,23,2016,nasr,12,NAS,Felipe,Nasr,1992-08-21,Brazilian,http://en.wikipedia.org/wiki/Felipe_Nasr
23264,963,1,131,44.0,1,\N,R,18,0,40,\N,\N,31,7,1:38.595,202.391,5,2016,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
23265,963,821,210,21.0,13,\N,R,19,0,39,\N,\N,37,19,1:41.775,196.067,61,2016,gutierrez,21,GUT,Esteban,Gutiérrez,1991-08-05,Mexican,http://en.wikipedia.org/wiki/Esteban_Guti%C3%A9rrez
23266,963,825,4,20.0,14,\N,R,20,0,17,\N,\N,3,21,1:43.379,193.025,75,2016,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen
23267,963,154,210,8.0,12,\N,R,21,0,7,\N,\N,7,20,1:42.142,195.363,23,2016,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,http://en.wikipedia.org/wiki/Romain_Grosjean
23268,963,20,6,5.0,5,\N,R,22,0,0,\N,\N,\N,0,\N,\N,4,2016,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
23269,964,3,131,6.0,1,1,1,1,25,53,1:26:43.333,5203333,31,5,1:36.049,217.651,1,2016,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
23270,964,830,9,33.0,3,2,2,2,18,53,+4.978,5208311,43,6,1:36.386,216.890,1,2016,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen
23271,964,1,131,44.0,2,3,3,3,15,53,+5.776,5209109,36,2,1:35.152,219.703,1,2016,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
23272,964,20,6,5.0,6,4,4,4,12,53,+20.269,5223602,36,1,1:35.118,219.781,1,2016,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
23273,964,8,6,7.0,8,5,5,5,10,53,+28.370,5231703,33,4,1:35.990,217.785,1,2016,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen
23274,964,817,9,3.0,4,6,6,6,8,53,+33.941,5237274,36,3,1:35.511,218.877,1,2016,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo
23275,964,815,10,11.0,5,7,7,7,6,53,+57.495,5260828,31,7,1:36.756,216.061,1,2016,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
23276,964,807,10,27.0,9,8,8,8,4,53,+59.177,5262510,39,10,1:37.351,214.740,1,2016,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg
23277,964,13,3,19.0,12,9,9,9,2,53,+1:37.763,5301096,35,14,1:37.785,213.787,1,2016,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
23278,964,822,3,77.0,11,10,10,10,1,53,+1:38.323,5301656,33,15,1:37.844,213.658,1,2016,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas
23279,964,154,210,8.0,7,11,11,11,0,53,+1:39.254,5302587,32,8,1:37.020,215.473,1,2016,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,http://en.wikipedia.org/wiki/Romain_Grosjean
23280,964,835,4,30.0,16,12,12,12,0,52,\N,\N,43,16,1:37.978,213.366,11,2016,jolyon_palmer,30,PAL,Jolyon,Palmer,1991-01-20,British,http://en.wikipedia.org/wiki/Jolyon_Palmer
23281,964,826,5,26.0,13,13,13,13,0,52,\N,\N,25,11,1:37.597,214.199,11,2016,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat
23282,964,825,4,20.0,17,14,14,14,0,52,\N,\N,27,18,1:38.036,213.240,11,2016,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen
23283,964,828,15,9.0,18,15,15,15,0,52,\N,\N,28,21,1:38.496,212.244,11,2016,ericsson,9,ERI,Marcus,Ericsson,1990-09-02,Swedish,http://en.wikipedia.org/wiki/Marcus_Ericsson
23284,964,4,1,14.0,15,16,16,16,0,52,\N,\N,29,19,1:38.208,212.866,11,2016,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
23285,964,832,5,55.0,14,17,17,17,0,52,\N,\N,41,12,1:37.723,213.923,11,2016,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.
23286,964,18,1,22.0,22,18,18,18,0,52,\N,\N,39,9,1:37.177,215.124,11,2016,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
23287,964,831,15,12.0,19,19,19,19,0,52,\N,\N,28,22,1:38.544,212.140,11,2016,nasr,12,NAS,Felipe,Nasr,1992-08-21,Brazilian,http://en.wikipedia.org/wiki/Felipe_Nasr
23288,964,821,210,21.0,10,20,20,20,0,52,\N,\N,30,13,1:37.775,213.809,11,2016,gutierrez,21,GUT,Esteban,Gutiérrez,1991-08-05,Mexican,http://en.wikipedia.org/wiki/Esteban_Guti%C3%A9rrez
23289,964,839,209,31.0,20,21,21,21,0,52,\N,\N,33,20,1:38.380,212.494,11,2016,ocon,31,OCO,Esteban,Ocon,1996-09-17,French,http://en.wikipedia.org/wiki/Esteban_Ocon
23290,964,836,209,94.0,21,22,22,22,0,52,\N,\N,39,17,1:38.000,213.318,11,2016,wehrlein,94,WEH,Pascal,Wehrlein,1994-10-18,German,http://en.wikipedia.org/wiki/Pascal_Wehrlein
23291,965,1,131,44.0,1,1,1,1,25,56,1:38:12.618,5892618,45,4,1:42.386,193.842,1,2016,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
23292,965,3,131,6.0,2,2,2,2,18,56,+4.520,5897138,34,3,1:41.897,194.773,1,2016,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
23293,965,817,9,3.0,3,3,3,3,15,56,+19.692,5912310,51,7,1:42.555,193.523,1,2016,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo
23294,965,20,6,5.0,6,4,4,4,12,56,+43.134,5935752,55,1,1:39.877,198.712,1,2016,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
23295,965,4,1,14.0,12,5,5,5,10,56,+1:33.953,5986571,36,10,1:43.502,191.752,1,2016,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
23296,965,832,5,55.0,10,6,6,6,8,56,+1:36.124,5988742,33,8,1:42.832,193.002,1,2016,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.
23297,965,13,3,19.0,9,7,7,7,6,55,\N,\N,33,9,1:43.414,191.915,11,2016,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
23298,965,815,10,11.0,11,8,8,8,4,55,\N,\N,33,12,1:43.925,190.972,11,2016,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
23299,965,18,1,22.0,19,9,9,9,2,55,\N,\N,37,15,1:44.468,189.979,11,2016,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
23300,965,154,210,8.0,17,10,10,10,1,55,\N,\N,35,14,1:44.335,190.221,11,2016,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,http://en.wikipedia.org/wiki/Romain_Grosjean
23301,965,826,5,26.0,13,11,11,11,0,55,\N,\N,45,6,1:42.475,193.674,11,2016,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat
23302,965,825,4,20.0,18,12,12,12,0,55,\N,\N,48,17,1:44.730,189.504,11,2016,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen
23303,965,835,4,30.0,15,13,13,13,0,55,\N,\N,18,16,1:44.724,189.515,11,2016,jolyon_palmer,30,PAL,Jolyon,Palmer,1991-01-20,British,http://en.wikipedia.org/wiki/Jolyon_Palmer
23304,965,828,15,9.0,16,14,14,14,0,55,\N,\N,19,19,1:45.140,188.765,11,2016,ericsson,9,ERI,Marcus,Ericsson,1990-09-02,Swedish,http://en.wikipedia.org/wiki/Marcus_Ericsson
23305,965,831,15,12.0,21,15,15,15,0,55,\N,\N,55,13,1:44.117,190.620,11,2016,nasr,12,NAS,Felipe,Nasr,1992-08-21,Brazilian,http://en.wikipedia.org/wiki/Felipe_Nasr
23306,965,822,3,77.0,8,16,16,16,0,55,\N,\N,34,18,1:44.977,189.058,11,2016,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas
23307,965,836,209,94.0,20,17,17,17,0,55,\N,\N,36,21,1:45.451,188.208,11,2016,wehrlein,94,WEH,Pascal,Wehrlein,1994-10-18,German,http://en.wikipedia.org/wiki/Pascal_Wehrlein
23308,965,839,209,31.0,22,18,18,18,0,54,\N,\N,46,11,1:43.585,191.599,12,2016,ocon,31,OCO,Esteban,Ocon,1996-09-17,French,http://en.wikipedia.org/wiki/Esteban_Ocon
23309,965,8,6,7.0,5,\N,R,19,0,38,\N,\N,26,2,1:41.841,194.880,36,2016,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen
23310,965,830,9,33.0,4,\N,R,20,0,28,\N,\N,28,5,1:42.424,193.770,6,2016,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen
23311,965,821,210,21.0,14,\N,R,21,0,16,\N,\N,15,20,1:45.364,188.364,23,2016,gutierrez,21,GUT,Esteban,Gutiérrez,1991-08-05,Mexican,http://en.wikipedia.org/wiki/Esteban_Guti%C3%A9rrez
23312,965,807,10,27.0,7,\N,R,22,0,1,\N,\N,\N,0,\N,\N,4,2016,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg
23313,966,1,131,44.0,1,1,1,1,25,71,1:40:31.402,6031402,66,4,1:22.596,187.592,1,2016,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
23314,966,3,131,6.0,2,2,2,2,18,71,+8.354,6039756,43,5,1:22.792,187.148,1,2016,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
23315,966,817,9,3.0,4,3,3,3,15,71,+20.858,6052260,53,1,1:21.134,190.972,1,2016,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo
23316,966,830,9,33.0,3,4,4,4,12,71,+21.323,6052725,66,6,1:22.887,186.934,1,2016,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen
23317,966,20,6,5.0,7,5,5,5,10,71,+27.313,6058715,61,2,1:22.497,187.817,1,2016,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
23318,966,8,6,7.0,6,6,6,6,8,71,+49.376,6080778,47,3,1:22.512,187.783,1,2016,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen
23319,966,807,10,27.0,5,7,7,7,6,71,+58.891,6090293,50,9,1:23.288,186.034,1,2016,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg
23320,966,822,3,77.0,8,8,8,8,4,71,+1:05.612,6097014,65,11,1:23.540,185.472,1,2016,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas
23321,966,13,3,19.0,9,9,9,9,2,71,+1:16.206,6107608,64,12,1:23.576,185.392,1,2016,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
23322,966,815,10,11.0,12,10,10,10,1,71,+1:16.798,6108200,62,13,1:23.607,185.324,1,2016,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
23323,966,828,15,9.0,15,11,11,11,0,70,\N,\N,65,18,1:24.340,183.713,11,2016,ericsson,9,ERI,Marcus,Ericsson,1990-09-02,Swedish,http://en.wikipedia.org/wiki/Marcus_Ericsson
